"id";"description";"EMO"
"1112489895456099";"Lisa Fakeprofil, Urheberrechtsverletzung ist kein Kavaliersdelikt. 
Ich halte es mit Patzelt :""Nicht PEGIDA ist das Problem, die Berichterstattung ist es! """;"yes"
"1111328588905563";"Die Partei Merkel wurde mit den sogenannten Oppositionspolitikern in Deutschland vereinigt! Sie sind dem Chor, in eine Stimme mit Hilfe der verlogenen Propaganda, auf AfD mit der Kritik zusammengebrochen! Die Schande der feigen Position der Macht!!!";"yes"
"1112468378791584";"Please, share this with all of Germany!

A woman's report, who speaks perfect Arabic and heard everything the i-migrants said on the train on their way from Hungary to Germany last year!

The whole West needs to see this!

(Please, turn CC on for English subtitles)

https://www.youtube.com/watch?time_continue=42&v=8U36fCE_vCE";"yes"
"1111370078901414";"Das sind zwei unterschiedliche Dinge.Wer Asyl sucht ,bittet um Schutz und Obdach .Diese Dinge sind nicht zwingend an Bargeldzahlungen  gekoppelt Wer aber hier lebt,arbeitet und Steuern zahlt,hat einen Anspruch darauf ,über seinen Besitz(eben auch Geld)so verfügen zu  können ,wie er/sie will.";"no"
"1111945822177173";"Finde ich eine richtig gute idee, der wirklich aus Hunger Krieg und Elend kommt ist damit auch zufrieden. Alle anderen sind nur Schmarotzer";"yes"
"1111483742223381";"Da haben wir es wieder! Und die Polizei macht bei dieser Vertuscherei mit!

Durch diese Behörden müsste man mal mit dem Stahlbesen durchkehren ...";"yes"
"1111313895573699";"Ist doch genau richtig. Wer aus einem Kriegsgebiet kommt und Hilfe braucht bekommt diese hier. Ein Dach über dem Kopf, Medizinische Versorgung, Essen und Kleidung. Was gibt es an der Karte denn dann zu meckern?";"yes"
"1111489462222809";"kein einziger hartz4 empfänger bekommt zu kostenlosem wohnen und kostenlosem essen noch 340.- euro taschengeld - keiner!!!! wieso steht das diesen ...... zu ?";"yes"
"1112490622122693";"FDP, deren Überheblichkeit zahlte sich schon in so manchem Bundesland aus, danke Herr Noehre für die erneute Bestätigung.";"yes"
"1111357252236030";"Islamismus
90 Moscheen in Deutschland im Visier des Verfassungsschutzes

Laut BfV-Präsident Hans-Georg Maaßen geht es vor allem um arabischsprachige ""Hinterhof-Moscheen"" und ihre Hassprediger. Er warnt erneut davor, dabei unbescholtene Muslime und radikale Islamisten gleichzusetzen. http://www.dw.com/de/90-moscheen-in-deutschland-im-visier-des-verfassungsschutzes/a-19228955";"no"
"1107259132645842";"Das Rathaus ... ?   Da werden einige stürzen, aber nicht bis 5%. Bis in den Keller und sind politisch tot.";"yes"
"1111562995548789";"Korrekt ??????";"yes"
"1111352892236466";"So ist es. Das Recht auf Bargeld muss im GG verankert werden. Banknoten und Münzen sind übrigens die einzigen Zahlungsmittel. Mal bei ""Mister Dax"" Dir Müller nachlesen.";"yes"
"1111386958899726";"Passt doch, IQ von nem Baby, behandeln wie ein Baby.";"yes"
"1111624782209277";"Dresden hat mal wieder Gesicht gezeigt.
Das Beweist mal wieder, wir lassen uns nicht vom MERKEL REGIME unterkriegen, NIEMALS.";"yes"
"1121634001208355";"Wurde Zeit !!!!";"yes"
"1111327558905666";"1a?? die Änderung noch schnell in ihrem Land verbreiten und wir haben schnellstens wieder Ruhe hier????";"yes"
"1111355805569508";"Genau und dann wird es für die eigen Bürgen auch nicht mehr lange dauern bis der Staat die volle Kontrolle über unsere Finanzen bekommt";"yes"
"1111820208856401";"integration?zunächst einmal muß der unberechtigte asylanspruch abgeschmettert werden und schleunigst darauf die ausweisung aus deutschland";"yes"
"1121609247877497";"Die Politik von CDU, SPD und GRÜNEN wird in einen Krieg führen, weil sich die Bevölkerung nicht länger für dumm verkaufen lässt.

Seit 30 Jahren predigen diese Versager Wein und liefern nichts als Essig. 

Aber damit nicht genug, beschimpfen sie ausnahmslos jede Opposition als Rechte, als Nazis, als Zerstörer des Sozialstaates.";"yes"
"1112099978828424";"Ramona singt sehr gut...!!!...";"yes"
"1111488635556225";"Habe für meinen Mann auch schon Unterhalt zahlen müssen nur weil ich gut verdient habe und das Amt nicht voll Harz lV gezahlt hat. Und wir sind verheiratet!";"yes"
"1111331225571966";"und wem das nicht passt, bekommt überhaupt nix!!!";"yes"
"1112624902109265";"Und keine erste Strophe. ?  ??";"yes"
"1120179601353795";"Mitarbeiter/Mitarbeiterinnen bestimmter Medien waren noch nie unabhängig. Die besten Lügner bekommen anschließend einen Job im Regierungsgebäude. Und dann können sie ihr Meisterstück abliefern.";"yes"
"1111616692210086";".....diese Stimme ist Hammer.....Ramona ist DIE Hymnensängerin.....ABER, warum singen so wenig Patrioten mit.....das muss gewaltiger klingen.....dann isses Gänsehaut.....";"yes"
"1111369242234831";"Und sie leben wie Gott in Frankreich   so mancher arme Bürger würde sich freuen auch nur Ansatzweise ein Teil des Geldes zu erhalten---den Hartz 4 Empfängern ( Behinderte ) wird auch noch die Verlängerung ihres Ausweises in Rechnung von 28,80 € zugemutet---ist ja alles in Hartz 4 drin------------------ Die monatlich rund 350 Euro Taschengeld werden auf die Karte gebucht, die Abfrage des Kontostands sei per Smartphone möglich. ---unsere Rentner haben nicht mal ein Handy --- und müssen sehen, dass sie nicht verhungern----WAS FÜR NE BENACHTEILIGUNG DER EIGENEN BÜRGER------also nur noch A f D ---";"yes"
"1111354418902980";"Wir sind das Volk

Wie Medien berichten, ging die Rede des Ministers im lautstarken Protest und in den Buhrufen von 150 bis 200 aufgebrachten Bürgern unter. Auf mitgebrachten Schildern wurde die Abhaltung von Volksentscheiden über TTIP und zur Islamisierung gefordert. Zu einem geplanten „Bürgerdialog“ ist es dann auch nicht mehr gekommen. Stattdessen eilte Maas unter „Hau ab!“-Chören zu seinem Dienstwagen und rauschte ab.https://www.unzensuriert.at/content/0020662-Deutscher-Justizminister-muss-Zwickau-nach-Rede-fluchtartig-verlassen";"no"
"1112113512160404";"lieber schauderhaft , als faul auf dem Sofa liegen und Eier schaukeln ....";"yes"
"1107038442667911";"Cool , hier wird ja mal offen gesprochen";"yes"
"1112468525458236";"Please, share this with all of Germany!

A woman's report, who speaks perfect Arabic and heard everything the i-migrants said on the train on their way from Hungary to Germany last year!

The whole West needs to see this!

(Please, turn CC on for English subtitles)

https://www.youtube.com/watch?time_continue=42&v=8U36fCE_vCE";"yes"
"1107011946003894";"Wir haben fast 3.000 Moscheen in Deutschland, das reicht. In der Türkei stehen gerade mal 16 Kirchen und die Muselmänner wollen bei uns nochmals 120 Moscheen dazu? Wohl einen Knall, aber gehörig. Vergrabt überall eine tote Sau als Grundstein, damit Ruhe einkehrt! Und Schweineblut vergießen, dann gibt es halt eine Woche lang bischen weniger Blutwurst als sonst, damit kann man leben, aber keine weitere Moschee mehr, Null, Zero, nichts, nada!";"yes"
"1111669902204765";"Die Türkei wiederholt die menschenunwürdigsten Praktiken des DDR-Regimes. Wie kann es angehen, dass Deutschland mit ihr verhandelt und die EU ihr Milliarden überweist?  http://www.aktuelle-nachrichten-online.eu/artikel/turkei-mit-selbstschussanlagen-gegen-fluchtlinge/2032600";"yes"
"1111367592234996";"[Umfrage zeigt: Jeder zweite Deutsche ist gegen Kopftücher an Schulen]
FOCUS Online/Wochit Umfrage zeigt: Jeder zweite Deutsche ist gegen Kopftücher an Schulen
In der Türkei dürfen Mädchen in der Schule ab der 5. Klasse Kopftuch tragen. In Deutschland sind Kopftücher generell erlaubt. Viele Bürger sehen das kritisch.

Jeder zweite Bundesbürger würde es begrüßen, wenn für Schülerinnen in Deutschland ein Kopftuch-Verbot eingeführt würde.
http://www.focus.de/politik/deutschland/religion-knappe-mehrheit-will-kopftuch-verbot-an-deutschen-schulen_id_5489969.html";"no"
"1111904338847988";"Was für ein Schwachmatenverein. Glaubt ihr eigentlich das, was ihr erzählt oder seid ihr inzwischen einfach nur noch von eurem eigenem Budenzauber berauscht? Traurig, wie ihr den Ruf ein ganzen Region in den Dreck zieht.";"yes"
"1111349815570107";"https://www.unzensuriert.at/content/0020655-Linksfaschisten-veroeffentlichen-Adresslisten-von-AfD-Mitgliedern   Wie tief die Moral von Linksextremen gesunken ist, haben diese in Bezug auf den jüngst stattgefundenen AfD-Parteitag in Stuttgart gezeigt. Eine Liste von ca. 2.000 AfD-Mitgliedern, ausnahmslos Teilnehmer des Parteitags, wurden auf der Internetseite linksunten.indymedia.org veröffentlicht. Zu dem jeweiligen Mitgliedsnamen ist eine konkrete Wohnadresse, Geburtsdatum und auch Telefonnummern zugehörig. Parteichef Jörg Meuthen kündigte bereits eine „strafrechtliche Verfolgung“ an. „Das ist kein Spielchen, was da stattfindet“, fügt er hinzu und äußert Verständnis für die Unruhe unter den Mitgliedern. Das Datenleck ist bisher noch nicht gefunden.

Linksradikale Internetseiten werden juristisch kaum belangt";"yes"
"1111791922192563";"Britta Elsner 
Wir kümmern uns erstmal darum, das die heuschrecken Plage hier aus europa abhauen. Danach können wir uns um die Sache mit dem bargeld kümmern.";"yes"
"1111590545546034";"Kleiner Vorgeschmack auf die Abschaffung von Bargeld in Deutschland. Hoffentlich hat man dann noch was zum tauschen.";"yes"
"1111429458895476";"Gut erkannt";"yes"
"1120486704656418";"Aber nach einem Wahlsieg der AFD kommen diese Scharlatane dann zu Kreuze gekrochen";"yes"
"1112034458834976";"süß ... das schreibt jemand mit fakeprofil ... ich sehe, dass diese region nicht in den dreck gezogen wird, denn nur die deutschen touristen bleiben in dresden fern, was auch daran liegen mag, dass urlaub in deutschland nun mal teuer ist. und wenn ich sehe, wie die menschen hier in hannover den cent 3x umdrehen, dann kann ich es auch verstehen. dafür nimmt aber die anzahl der ausländischen touristen zu, was mir sagt, dass die keine angst vor den dresnder haben, da die wissen, dass diese nicht ausländerfeindlich sind. es laufen schon soviel ausländer bei pegida mit und halten auch reden, sowas spricht sich in der welt dank internet schnell rum :-) http://meidresden.com/cms/index.php/aktuelle-nachrichten/6773-tourismusbilanz-dresden-2015-und-ausblick-2016.html";"yes"
"1111900802181675";"Richtig so. Die hätten bei mir von anfang an kein bargeld bekommen nur bezugsscheine für das wichtigste";"yes"
"1111353648903057";"So Karten haben unsere Sozialhilfe Empfänger. Trotzdem noch viel Betrug";"yes"
"1111495468888875";"Ich gehe arbeiten und bekomme auch kein Bargeld,  im Portmonee ist auch nur ne Plastikkarte. Obwohl ... mit der Karte kann ich Bargeld aus den Automaten holen. Aber ich gehe ja auch arbeiten. ??????";"yes"
"1111328472238908";"Der richtige Schritt überall einführen";"yes"
"1111329572238798";"Wieso entrüstet??";"yes"
"1111307668907655";"Es sollte bundesweit eingeführt werden, nur noch Sachleistungen und ein kleiner Betrag auf die Karte !!!!
Das ist mehr, als manch Deutscher zur Verfügung hat ??";"yes"
"1111436318894790";"Wolfgang Bergmann, oder das. :)";"yes"
"1112161042155651";"In Meck Pom gibt es das schon seit einigen Wochen. Richtig so.";"yes"
"1111502265554862";"Und das jetzt bitte in ganz Deutschland so !!!!!! Und ihr werdet sehen das dann viel weniger von diesen illegalen Invasoren nach Deutschland kommen wollen ,weil es halt keine Kohle mehr hier gibt ??????.";"yes"
"1112091088829313";"Find ich gut, gehört für alle eingeführt.";"yes"
"1112440668794355";"Warum auf dem Sofa liegen? Ach ja zufrieden mit allem ein Bierchen trinken schlafen und essen. Und falls man mal auf die Straße kommt schnell mal eine Bild kaufen, man muss sich ja bilden. Anschließend mit einigen Kumpel in der Kneipe ein Bierchen trinken und selber über die Regierung meckern weil die Rente nicht reicht und man bis 70 arbeiten soll. Oder weil man auch als PKW Fahrer plötzlich Maut bezahlen soll. Das Milliarden Euro  ins Ausland geschickt werden und zu Hause das Geld hinten und vorne nicht reicht das man deswegen mehrere Jobs annehmen muss und ein  Familienleben nicht zustande kommt. Also legt euch ruhig wieder auf's Sofa. Aber immer dran denken wenn es euch mal schlecht geht, ihr werdet spät gefunden. Weil der Partner ja noch arbeiten ist. Oder gar bei der Polizei,weil bei einigen der Hormonspiegel gestiegen ist und der Partner war zur falschen Zeit am falschen Ort. Naja wenn ihr dann mal rechtzeitig gefunden werdet, immer daran denken auch die Krankenkassen haben ihren Beitrag erhöht.";"yes"
"1120374664667622";"Wie weit ist Klein- Heiko denn schon vor ideologischer Verblendung von der Wirklichkeit entrückt. Man kann in diesem speziellen Fall bereits von erheblicher Beeinträchtigung der Wahrnehmung der Realität sprechen.  Er passt zum Zentralbild der Regierung.";"yes"
"1120456831326072";"Ist das nicht die Bürgermeisterin, die gegen den Drogenhandel im Görlitzer Park die Büsche abholzen liess? Durch solche Leute können diese Zustände erst entstehen!";"yes"
"1111394838898938";"ja natürlich, ich lese sehr gern Märchen....";"yes"
"1111332792238476";"""Asylhelfer""...ist das das Gleiche wie""Aktivist""? Alles klar-keine Fragen mehr  ;-)";"yes"
"1120500454655043";"AfD muß zur Bundestagswahl die 50% überschreiten!!!";"yes"
"1111437358894686";"Sehr gut das sollten alle Landkreis praktizieren????";"yes"
"1112149828823439";"der erste Schritt in die richtige Richtung ,,,,,Generell sollten Flüchtlinge in den Lagern erst mal Sachleistungen bekommen ,,denn Essen ,Unterkunft ist ja erst mal das wichtigste ,";"yes"
"1111417775563311";"ist nicht gesunken, war schon immer so tief!";"yes"
"1111402932231462";"Was ist daran so schlimm? Ich verstehe die ganze Aufregung nicht. Das Geld haben die ja,  müssen nur mit Karte bezahlen.  1400 Flüchtlinge, die wohnen nicht alle im Dorf. Desweiteren zieht es die ab Mittag sowieso in die Stadt. Das die BRD GmbH den Plan hat das Bargeld in Deutschland abzuschaffen da regt sich niemand auf. Da vermute ich mal ganz stark , dass bald 1400 Flüchtlinge innerhalb Deutschland's auf Wanderschaft gehen, nämlich dorthin wo sie noch Bargeld bekommen.";"yes"
"1120476951324060";"Real GescGeschichte!
https://youtu.be/T3rQgOEJ8vQ";"no"
"1111331645571924";"Sehr gut!!";"yes"
"1111606208877801";"Heisen die nicht Gaga ?";"yes"
"1111908962180859";"Zu Ihrem Titelbild: ... über den Wolken, muss die Dummheit wohl grenzenlos sein ...";"yes"
"1111313972240358";"Nur noch Coupons ???? ...und wenn Fleisch ...dann Ausnahmslos nur noch vom guten deutschen Hausschwein ...!!!";"yes"
"1120520017986420";"Dieter, glaubst Du dran?. Das werden die Einheitsbreiparteien zu verhindern wissen. Schon alleine, daß man in den Systemmedien angibt, daß die Afd bei 13% liegt. Also ich glaube, sie liegt weitaus höher, denn diese 13% gibt man schon seit Monaten an. Alles Lug und Trug...";"yes"
"1121616711210084";"Höcke finde ich gut :-) Der bringt mal Feuer in diese lähme  Politik!";"yes"
"1111338555571233";"SAGTE JA, ES GIBT VIELE ANALYSEN DAZU.";"yes"
"1111541628884259";"damit kannst du Recht haben";"yes"
"1111875638850858";"Sorry aber ich frage mich echt was das soll von pegida.... schämen die sich, alle 3 Strophen zuspielen / zu singen oder warum wird es nicht gemacht? Man sollte sich dahingehend mal Gedanken machen.... es kann nicht sein, dass andere es auf die reihe bekommen und pegida selbst nicht ... bin mal gespannt wann ich hier mit diesem Profil wieder gesperrt werde.... ist / wäre der 4 bei pegida.... 

Ich sage nur ""ERHALT UNSERER TRADITION UND KULTUR"" und nicht nur das die eine .... ich stelle mir auch die Frage, soll nur noch die eine Strophe in den Köpfen drin bleiben der Leute und ist es ein versuch die zwei anderen zu vergessen oder was wird hier gespielt für ein Spiel! !!";"yes"
"1111307568907665";"Richtig so. Und Alkohol und Tabak dürfen die mit der Karte auch nicht kaufen. Vor allem kommen die dann nicht mehr in Kneipen und Discos rein. Da werden die schnell wieder weg wollen.";"yes"
